order_id;customer_id;order_date;channel;status;payment_method;shipping_cost;order_total
995;113;2025-03-02T18:42:44.937Z;web;pending;credit_card;13.76;47.14
996;701;2025-09-26T02:43:06.915Z;mobile_app;completed;pix;17.19;622.34
997;9;2025-03-14T14:51:46.319Z;physical_store;completed;credit_card;3.3;443.67
998;633;2025-10-26T03:49:00.079Z;mobile_app;pending;credit_card;11.25;143.97
999;270;2025-05-22T08:05:01.168Z;mobile_app;completed;credit_card;18.96;806.02
1000;106;2025-11-19T22:34:44.307Z;mobile_app;completed;pix;25.16;190.91
1001;124;2025-07-24T03:52:51.932Z;mobile_app;completed;credit_card;7.69;170.97
1002;19;2025-07-29T07:14:48.445Z;mobile_app;completed;credit_card;16.29;336.61
1003;649;2025-03-31T07:32:14.068Z;mobile_app;completed;credit_card;2.45;440.98
1004;53;2025-02-04T06:28:09.133Z;marketplace;completed;credit_card;37.72;755.07
1005;253;2025-07-07T00:14:04.484Z;marketplace;canceled;credit_card;0.02;667.24
1006;330;2025-12-10T23:11:46.219Z;mobile_app;completed;credit_card;24.26;466.55
1007;259;2025-09-14T03:33:43.826Z;physical_store;completed;credit_card;3.88;37.27
1008;566;2025-02-04T10:10:26.928Z;mobile_app;completed;debit_card;14.46;797.69
1009;542;2025-05-18T12:23:48.653Z;marketplace;completed;credit_card;23.37;128.86
1010;109;2025-03-10T08:04:20.405Z;mobile_app;completed;debit_card;1.64;970.6
1011;906;2025-12-15T01:55:22.452Z;mobile_app;completed;credit_card;3.95;946.93
1012;634;2025-09-09T04:47:25.751Z;marketplace;completed;credit_card;30.44;573.33
1013;158;2025-04-24T07:59:38.825Z;web;completed;credit_card;28.46;922.21
1014;778;2024-12-25T19:52:01.245Z;marketplace;canceled;credit_card;28.69;941.32
1015;70;2025-09-07T09:11:45.875Z;physical_store;completed;paypal;20.15;61.59
1016;614;2025-05-12T10:24:20.964Z;marketplace;completed;credit_card;1.82;576.67
1017;814;2025-06-10T18:10:16.161Z;mobile_app;pending;credit_card;27.39;900.24
1018;995;2025-06-08T05:48:50.475Z;web;completed;pix;15.37;799.15
1019;411;2025-10-27T21:30:23.439Z;marketplace;completed;credit_card;22.88;623.15
1020;10;2025-06-19T06:06:34.586Z;physical_store;completed;debit_card;10.35;865.78
1021;304;2025-06-08T03:53:08.842Z;marketplace;completed;credit_card;1.82;255.27
1022;41;2025-10-28T23:26:42.299Z;mobile_app;canceled;credit_card;5.32;881.24
1023;53;2025-01-30T01:37:10.460Z;mobile_app;refunded;credit_card;4.65;660.32
1024;648;2025-06-27T04:10:47.534Z;marketplace;completed;paypal;35.36;314.12
1025;137;2025-10-07T08:08:49.125Z;physical_store;canceled;credit_card;39.41;672.85
1026;11;2025-03-04T11:29:59.757Z;marketplace;completed;cash;7.07;979.24
1027;551;2025-11-18T20:00:15.847Z;web;pending;debit_card;37.83;310.03
1028;642;2025-05-22T06:15:31.333Z;mobile_app;pending;credit_card;10.75;600.78
1029;828;2025-06-25T10:03:13.329Z;physical_store;completed;credit_card;29.05;410.32
1030;924;2025-08-15T03:03:47.200Z;physical_store;completed;credit_card;7.4;872.51
1031;194;2025-04-24T21:38:25.932Z;physical_store;canceled;credit_card;11.28;335.24
1032;907;2025-01-16T09:02:47.498Z;mobile_app;pending;debit_card;7.51;168.16
1033;437;2025-08-11T10:52:16.123Z;mobile_app;completed;debit_card;16.1;745.92
1034;141;2025-11-01T09:32:05.220Z;web;completed;credit_card;0.83;830.86
1035;782;2025-09-27T01:10:31.765Z;web;completed;pix;10.71;950.54
1036;615;2025-02-12T06:56:16.085Z;web;pending;credit_card;31.67;583.19
1037;838;2025-11-17T21:55:39.388Z;marketplace;canceled;credit_card;5.57;770.05
1038;914;2025-02-16T02:23:13.070Z;physical_store;pending;credit_card;19.16;278.09
1039;557;2025-02-11T08:35:15.326Z;marketplace;completed;credit_card;33.0;153.76
1040;304;2025-05-19T14:01:24.135Z;web;completed;pix;5.67;919.59
1041;25;2025-05-23T04:30:58.374Z;mobile_app;completed;credit_card;26.21;267.58
1042;901;2025-06-21T07:30:52.399Z;physical_store;completed;debit_card;36.06;538.04
1043;113;2025-08-24T17:51:09.522Z;mobile_app;completed;cash;14.29;637.67
1044;122;2024-12-19T09:41:23.554Z;marketplace;canceled;paypal;35.82;648.24
1045;183;2025-08-27T16:55:03.990Z;physical_store;completed;credit_card;27.18;194.4
1046;684;2025-02-24T10:24:35.771Z;marketplace;completed;credit_card;35.02;320.69
1047;512;2025-08-07T09:03:14.183Z;marketplace;canceled;pix;28.45;123.29
1048;3;2025-01-15T14:08:41.216Z;mobile_app;pending;credit_card;5.91;463.67
1049;816;2025-05-08T15:34:13.437Z;physical_store;pending;credit_card;17.1;749.27
1050;149;2025-10-09T17:24:01.776Z;web;completed;credit_card;30.7;396.26
1051;507;2025-02-15T01:03:30.286Z;physical_store;completed;cash;24.07;667.94
1052;142;2025-07-04T07:20:42.234Z;mobile_app;completed;credit_card;21.55;524.3
1053;550;2025-08-06T08:52:55.917Z;mobile_app;completed;credit_card;16.87;603.19
1054;711;2025-08-19T05:02:15.822Z;mobile_app;pending;credit_card;0.11;994.14
1055;18;2025-09-02T03:25:42.851Z;marketplace;completed;cash;36.84;115.23
1056;358;2025-12-03T16:03:39.019Z;marketplace;pending;pix;32.76;341.56
1057;148;2024-12-15T13:29:51.660Z;physical_store;completed;pix;2.23;157.28
1058;986;2025-03-31T18:12:50.504Z;mobile_app;completed;credit_card;38.6;422.85
1059;719;2025-07-16T12:25:44.898Z;web;completed;credit_card;33.5;906.57
1060;31;2025-10-06T14:01:13.703Z;mobile_app;completed;credit_card;3.08;580.88
1061;834;2025-07-09T21:29:35.121Z;physical_store;completed;credit_card;29.74;782.88
1062;716;2025-01-23T02:15:23.708Z;marketplace;completed;debit_card;17.76;669.71
1063;14;2025-04-12T10:56:12.393Z;marketplace;completed;credit_card;25.7;637.79
1064;178;2025-07-30T16:08:41.308Z;mobile_app;completed;pix;27.2;905.66
1065;568;2025-06-08T17:31:31.659Z;marketplace;canceled;credit_card;28.37;463.57
1066;161;2025-02-08T22:32:46.146Z;marketplace;refunded;credit_card;39.12;181.75
1067;217;2025-04-12T04:25:32.887Z;physical_store;completed;credit_card;7.35;758.43
1068;573;2025-07-23T15:37:14.636Z;web;pending;credit_card;12.53;661.58
1069;848;2025-06-14T11:26:23.991Z;physical_store;completed;pix;25.87;236.71
1070;112;2025-04-02T13:37:15.994Z;web;completed;debit_card;33.86;81.35
1071;289;2025-07-03T20:22:03.212Z;mobile_app;completed;credit_card;23.88;785.27
1072;317;2025-02-21T23:11:41.841Z;mobile_app;completed;debit_card;1.29;285.07
1073;584;2025-07-06T18:29:07.877Z;web;completed;pix;1.83;330.12
1074;967;2025-11-30T19:07:38.340Z;marketplace;completed;credit_card;11.3;421.47
1075;200;2025-06-27T16:43:16.269Z;marketplace;pending;debit_card;38.95;747.55
1076;100;2025-04-10T03:05:22.273Z;marketplace;completed;debit_card;4.04;815.38
1077;154;2025-11-17T21:34:13.696Z;web;completed;credit_card;23.45;878.44
1078;298;2025-11-15T18:32:21.018Z;mobile_app;completed;credit_card;35.41;146.84
1079;736;2025-11-24T01:49:23.468Z;mobile_app;canceled;pix;26.17;799.62
1080;165;2025-03-31T13:36:39.421Z;marketplace;completed;credit_card;11.63;642.63
1081;963;2025-09-23T17:19:06.444Z;physical_store;completed;debit_card;27.31;281.64
1082;626;2025-01-24T06:12:05.793Z;web;refunded;credit_card;39.78;155.24
1083;16;2025-11-26T06:43:01.533Z;mobile_app;pending;credit_card;34.7;836.14
1084;917;2025-05-05T20:34:58.793Z;web;completed;credit_card;6.79;316.49
1085;70;2025-06-09T16:05:08.977Z;marketplace;completed;credit_card;2.85;719.29
1086;472;2025-07-16T03:29:26.438Z;marketplace;refunded;cash;30.53;483.73
1087;947;2025-07-12T02:35:01.282Z;mobile_app;canceled;cash;19.53;395.73
1088;294;2025-11-28T12:49:36.564Z;physical_store;completed;debit_card;27.22;479.23
1089;525;2025-02-04T02:40:23.837Z;marketplace;completed;debit_card;20.24;297.81
1090;897;2025-11-29T22:44:21.755Z;web;completed;debit_card;29.64;289.56
1091;841;2025-10-26T12:10:53.911Z;web;completed;credit_card;15.03;593.76
1092;875;2025-10-28T03:01:00.716Z;web;completed;pix;26.77;388.73
1093;480;2025-04-22T11:38:41.222Z;physical_store;completed;credit_card;4.33;964.69
1094;407;2025-01-18T05:08:48.359Z;physical_store;completed;credit_card;12.69;1009.2
1095;498;2025-06-27T22:38:40.683Z;mobile_app;pending;credit_card;11.14;68.66
1096;160;2025-01-13T15:16:44.016Z;physical_store;completed;credit_card;22.73;1010.78
1097;793;2025-01-26T00:11:32.205Z;physical_store;completed;pix;31.58;1010.57
1098;219;2025-12-07T03:40:59.600Z;web;completed;credit_card;30.34;464.8
1099;259;2025-06-25T06:42:03.302Z;mobile_app;completed;credit_card;16.2;328.57
1100;730;2024-12-29T16:45:01.887Z;physical_store;canceled;credit_card;26.79;301.05
1101;851;2025-10-30T04:24:39.716Z;web;completed;paypal;13.68;771.79
1102;169;2025-04-26T04:32:53.112Z;mobile_app;completed;credit_card;19.02;714.07
1103;165;2024-12-31T05:38:46.900Z;physical_store;completed;debit_card;15.57;45.3
1104;802;2025-09-03T16:53:24.701Z;mobile_app;completed;debit_card;24.66;361.92
1105;844;2025-02-20T09:16:49.324Z;marketplace;completed;pix;37.35;546.81
1106;325;2025-03-23T20:18:38.527Z;web;pending;debit_card;10.51;738.35
1107;462;2025-08-29T10:43:18.677Z;mobile_app;completed;debit_card;23.14;78.9
1108;764;2025-02-19T09:42:44.953Z;mobile_app;completed;credit_card;6.64;396.65
1109;357;2025-11-26T12:35:12.506Z;mobile_app;refunded;cash;23.07;57.15
1110;834;2025-07-08T06:43:37.385Z;marketplace;completed;pix;20.08;890.48
1111;717;2025-11-05T00:16:43.879Z;physical_store;completed;credit_card;16.42;381.59
1112;556;2025-04-21T23:54:55.054Z;physical_store;completed;pix;4.54;196.84
1113;439;2025-06-02T10:36:28.305Z;marketplace;completed;credit_card;21.71;415.64
1114;866;2025-01-02T12:01:00.415Z;physical_store;completed;debit_card;37.52;945.29
1115;102;2025-03-10T09:14:49.946Z;web;pending;credit_card;25.98;649.92
1116;422;2024-12-21T09:36:52.196Z;web;completed;pix;37.09;154.8
1117;455;2025-02-04T22:08:24.159Z;web;completed;pix;8.47;789.81
1118;565;2025-02-24T23:12:51.103Z;physical_store;completed;pix;38.02;401.62
1119;813;2025-01-29T10:04:05.916Z;physical_store;completed;pix;28.15;774.48
1120;8;2025-09-08T08:06:07.587Z;marketplace;pending;credit_card;10.7;676.21
1121;315;2025-02-08T01:47:06.037Z;physical_store;completed;credit_card;36.36;88.38
1122;27;2025-08-03T17:44:08.932Z;mobile_app;pending;pix;20.76;767.18
1123;326;2025-01-07T14:53:54.709Z;marketplace;completed;credit_card;17.2;581.82
1124;401;2025-06-18T13:21:19.313Z;mobile_app;completed;credit_card;2.06;935.36
1125;440;2025-10-16T12:21:31.077Z;mobile_app;canceled;credit_card;29.12;444.18
1126;326;2024-12-28T12:16:17.775Z;mobile_app;completed;credit_card;32.05;546.22
1127;647;2025-03-25T20:14:09.843Z;physical_store;pending;debit_card;10.41;572.26
1128;972;2025-07-12T02:15:49.375Z;marketplace;completed;credit_card;17.5;653.82
1129;608;2025-12-04T05:56:20.327Z;mobile_app;completed;debit_card;36.82;134.02
1130;392;2025-05-10T23:01:41.881Z;web;pending;credit_card;18.15;657.02
1131;367;2025-08-07T05:04:46.717Z;mobile_app;completed;pix;11.88;556.59
1132;252;2025-04-20T04:30:50.714Z;physical_store;pending;debit_card;11.0;947.28
1133;643;2025-12-13T21:34:08.666Z;web;completed;credit_card;4.14;474.09
1134;611;2025-02-12T12:04:25.788Z;web;completed;credit_card;35.78;146.7
1135;507;2025-10-22T03:04:43.567Z;marketplace;canceled;credit_card;4.03;803.56
1136;424;2025-05-13T08:39:20.236Z;web;completed;debit_card;8.41;439.92
1137;912;2025-03-02T07:34:37.457Z;marketplace;completed;credit_card;6.44;319.22
1138;926;2025-01-27T19:16:48.530Z;mobile_app;completed;debit_card;34.19;169.05
1139;352;2025-07-08T03:21:18.388Z;marketplace;completed;debit_card;21.86;197.08
1140;760;2025-05-04T17:29:54.737Z;marketplace;canceled;credit_card;1.18;43.76
1141;525;2025-11-04T01:51:18.339Z;mobile_app;completed;credit_card;35.94;84.85
1142;142;2024-12-20T07:08:23.458Z;mobile_app;completed;debit_card;5.06;293.25
1143;205;2025-11-28T02:33:18.618Z;web;completed;credit_card;11.77;762.06
1144;508;2025-08-05T16:21:25.359Z;physical_store;completed;credit_card;7.72;197.22
1145;704;2024-12-22T13:14:59.457Z;marketplace;refunded;credit_card;31.73;627.56
1146;170;2025-02-03T00:36:26.270Z;mobile_app;refunded;credit_card;35.31;470.57
1147;766;2025-03-20T21:23:29.394Z;marketplace;pending;debit_card;24.29;465.02
1148;581;2025-02-16T09:57:22.853Z;marketplace;completed;debit_card;2.57;186.47
1149;35;2025-05-04T21:28:07.787Z;marketplace;completed;credit_card;33.07;685.27
1150;989;2025-08-31T20:23:50.981Z;marketplace;completed;credit_card;32.36;473.16
1151;191;2025-02-04T01:04:31.176Z;marketplace;completed;credit_card;14.87;177.01
1152;322;2025-08-28T14:56:15.495Z;web;completed;debit_card;28.67;258.17
1153;582;2025-07-13T01:01:44.160Z;marketplace;canceled;credit_card;15.42;625.19
1154;540;2025-04-27T01:45:10.686Z;mobile_app;completed;credit_card;24.32;910.01
1155;881;2025-06-04T19:44:35.064Z;web;completed;debit_card;27.29;473.79
1156;833;2025-09-30T19:21:34.544Z;marketplace;completed;credit_card;19.76;85.62
1157;282;2025-08-04T06:19:32.309Z;physical_store;completed;credit_card;24.06;623.41
1158;243;2025-12-13T09:59:13.862Z;web;completed;debit_card;34.24;1022.44
1159;934;2025-08-26T23:49:03.125Z;physical_store;completed;pix;16.11;914.02
1160;941;2025-04-13T14:44:52.818Z;web;completed;credit_card;18.8;852.05
1161;426;2025-11-03T05:38:30.815Z;marketplace;completed;pix;16.01;581.33
1162;321;2025-08-24T11:16:32.301Z;physical_store;completed;credit_card;27.86;493.35
1163;870;2025-10-05T23:26:07.203Z;web;pending;paypal;4.11;243.64
1164;846;2025-09-19T20:41:41.596Z;web;completed;cash;34.46;764.23
1165;232;2025-04-05T17:47:34.933Z;mobile_app;completed;debit_card;32.49;852.31
1166;551;2025-11-25T20:18:29.422Z;web;canceled;pix;10.39;799.64
1167;114;2025-12-01T07:44:31.432Z;web;canceled;credit_card;13.17;633.67
1168;832;2025-04-28T12:48:11.959Z;physical_store;completed;credit_card;5.51;476.99
1169;130;2025-05-13T08:03:48.221Z;marketplace;canceled;pix;35.51;1002.03
1170;424;2025-09-25T02:19:52.287Z;physical_store;completed;credit_card;9.62;497.99
1171;502;2025-06-14T11:43:21.074Z;marketplace;completed;debit_card;9.03;287.57
1172;304;2025-01-02T11:13:47.289Z;web;completed;pix;9.7;663.89
1173;877;2025-05-03T06:19:37.568Z;mobile_app;completed;credit_card;19.78;248.01
1174;687;2025-11-10T04:58:02.654Z;mobile_app;completed;credit_card;19.51;373.15
1175;834;2025-09-29T11:38:04.470Z;marketplace;pending;credit_card;18.16;189.08
1176;517;2025-04-26T11:47:19.923Z;web;canceled;credit_card;14.55;990.11
1177;889;2025-04-05T07:44:30.547Z;mobile_app;pending;credit_card;11.11;192.02
1178;315;2025-11-23T13:08:49.200Z;web;completed;pix;29.8;285.55
1179;916;2025-03-05T06:08:03.725Z;physical_store;completed;credit_card;26.48;490.07
1180;272;2025-04-14T22:57:37.493Z;web;canceled;credit_card;17.26;184.87
1181;515;2025-01-08T06:27:47.470Z;physical_store;completed;credit_card;10.9;126.76
1182;665;2025-05-03T09:43:35.617Z;physical_store;pending;credit_card;11.76;426.4
1183;609;2025-05-21T01:17:21.950Z;marketplace;completed;credit_card;17.34;704.88
1184;662;2025-07-03T19:44:25.661Z;mobile_app;refunded;credit_card;2.13;57.1
1185;273;2025-06-29T06:02:47.802Z;mobile_app;completed;credit_card;9.06;636.88
1186;734;2025-10-11T19:21:04.632Z;physical_store;completed;credit_card;29.36;911.3
1187;275;2025-04-23T14:05:26.540Z;physical_store;completed;pix;13.91;316.14
1188;611;2025-10-30T12:50:04.006Z;marketplace;pending;credit_card;20.13;726.59
1189;489;2025-02-25T20:41:15.752Z;marketplace;canceled;debit_card;6.81;694.62
1190;171;2025-09-14T08:18:56.642Z;mobile_app;completed;credit_card;38.49;711.2
1191;439;2025-03-23T01:53:14.633Z;marketplace;completed;cash;35.25;222.56
1192;779;2025-02-25T17:49:00.786Z;web;completed;cash;23.33;521.87
1193;254;2025-04-02T16:08:35.595Z;physical_store;completed;pix;22.69;1013.29
1194;856;2025-09-12T02:35:25.980Z;mobile_app;completed;credit_card;5.86;117.89
1195;312;2025-03-08T19:47:07.410Z;marketplace;completed;debit_card;39.59;311.78
1196;499;2025-11-23T13:26:55.331Z;marketplace;completed;credit_card;14.11;730.06
1197;913;2025-04-23T07:24:36.695Z;physical_store;completed;debit_card;29.13;69.44
1198;421;2025-07-03T02:43:50.866Z;mobile_app;completed;credit_card;19.91;279.39
1199;759;2025-05-20T23:43:49.433Z;physical_store;completed;debit_card;7.75;963.47
1200;655;2025-02-11T18:16:51.401Z;web;refunded;pix;27.15;928.39
1201;461;2025-05-16T10:26:00.965Z;mobile_app;completed;debit_card;35.52;438.73
1202;428;2025-06-13T22:26:52.090Z;marketplace;completed;credit_card;20.8;377.21
1203;628;2025-05-22T21:27:42.914Z;web;completed;credit_card;38.73;835.22
1204;296;2025-05-07T08:34:13.472Z;web;refunded;credit_card;27.42;504.41
1205;154;2025-04-03T18:47:28.322Z;marketplace;completed;debit_card;12.15;314.64
1206;819;2025-04-08T16:55:15.977Z;marketplace;completed;credit_card;11.32;612.53
1207;55;2025-02-09T15:45:29.228Z;physical_store;completed;credit_card;26.41;47.04
1208;258;2025-10-25T16:03:33.802Z;mobile_app;completed;credit_card;34.36;706.38
1209;788;2025-10-07T16:08:50.249Z;mobile_app;refunded;debit_card;5.71;744.1
1210;443;2025-06-05T23:41:41.051Z;web;completed;credit_card;37.32;301.07
1211;695;2025-06-24T21:26:01.291Z;physical_store;completed;cash;3.93;279.97
1212;310;2024-12-16T23:40:52.426Z;marketplace;completed;credit_card;35.04;843.33
1213;143;2025-06-18T19:38:17.827Z;mobile_app;completed;credit_card;7.98;326.88
1214;305;2025-07-25T17:27:52.221Z;physical_store;completed;credit_card;35.04;483.19
1215;142;2025-03-14T07:49:04.156Z;physical_store;completed;credit_card;27.41;397.82
1216;363;2025-09-23T16:43:48.153Z;physical_store;completed;cash;18.45;932.76
1217;28;2025-08-09T21:12:48.472Z;physical_store;completed;credit_card;36.27;827.17
1218;595;2025-09-23T01:57:02.088Z;marketplace;completed;credit_card;22.62;330.1
1219;774;2025-07-26T03:25:27.476Z;physical_store;completed;debit_card;18.51;786.25
1220;531;2025-03-05T02:23:37.080Z;physical_store;pending;credit_card;10.81;997.26
1221;110;2025-10-14T03:26:51.466Z;marketplace;completed;pix;22.62;719.4
1222;886;2025-03-17T06:59:15.272Z;web;completed;credit_card;20.43;743.04
1223;719;2025-03-14T09:08:56.458Z;mobile_app;completed;credit_card;38.69;192.36
1224;917;2025-12-06T13:40:04.980Z;mobile_app;completed;credit_card;39.57;65.89
1225;497;2025-05-21T14:19:01.268Z;mobile_app;completed;credit_card;24.15;162.76
1226;100;2025-07-21T09:17:05.845Z;mobile_app;completed;credit_card;33.31;488.25
1227;57;2025-04-17T11:31:58.452Z;web;completed;credit_card;7.36;257.59
1228;869;2025-06-28T22:16:09.804Z;marketplace;pending;debit_card;34.37;659.19
1229;443;2025-04-24T08:27:25.415Z;mobile_app;completed;credit_card;32.74;697.06
1230;175;2025-09-20T01:14:33.064Z;mobile_app;completed;credit_card;26.7;986.61
1231;505;2025-09-30T00:25:49.126Z;marketplace;completed;credit_card;27.91;153.1
1232;427;2025-04-10T20:58:01.933Z;physical_store;completed;credit_card;4.81;406.45
1233;595;2025-01-06T01:46:48.577Z;marketplace;completed;debit_card;26.29;481.88
1234;930;2025-12-13T13:21:04.851Z;marketplace;refunded;credit_card;28.92;320.29
1235;163;2024-12-26T23:02:10.171Z;marketplace;completed;pix;8.43;912.93
1236;538;2025-02-17T04:25:44.857Z;physical_store;completed;credit_card;6.06;668.87
1237;577;2025-03-23T14:47:24.596Z;marketplace;completed;pix;5.6;794.86
1238;675;2025-06-02T14:20:17.232Z;marketplace;canceled;credit_card;33.57;527.64
1239;986;2025-09-08T23:15:59.395Z;physical_store;completed;credit_card;28.34;545.18
1240;675;2024-12-18T07:22:14.033Z;marketplace;completed;credit_card;38.21;399.34
1241;633;2025-05-31T13:17:23.239Z;physical_store;completed;credit_card;29.32;276.39
1242;682;2025-03-27T17:10:42.101Z;web;completed;debit_card;12.95;259.85
1243;791;2025-11-15T12:29:25.579Z;mobile_app;completed;pix;29.13;425.53
1244;997;2025-09-18T05:24:27.875Z;physical_store;canceled;credit_card;10.02;66.69
1245;768;2025-09-18T08:17:28.621Z;web;completed;credit_card;25.25;74.12
1246;179;2025-07-10T11:01:38.096Z;marketplace;completed;credit_card;5.33;649.98
1247;570;2025-08-26T20:48:32.661Z;mobile_app;completed;credit_card;27.15;268.14
1248;760;2025-05-27T12:26:11.148Z;mobile_app;completed;credit_card;31.6;135.9
